,joint_drug_name,condition_concept_name,PRR,PRR_error
3602,prazosin_metoprolol,cerebral ischaemia,10.0,10.0
3603,colchicine_ranitidine,injection site pain,0.882353,0.882353
3604,lisinopril_oxybutynin,systemic lupus erythematosus,0.769231,0.769231
3605,potassium_rivastigmine,speech disorder,10.0,10.0
3606,ondansetron_pamidronate,tongue discolouration,10.0,10.0
3607,telmisartan_vitamin d,anhedonia,1.66667,1.66667
3608,dexamethasone_vincristine,blood magnesium decreased,0.555556,0.555556
3609,pemetrexed_hydroxyzine,headache,0.666667,0.666667
3610,filgrastim_deferasirox,coma,1.66667,1.66667
3611,oxycodone_atenolol,lip pain,10.0,10.0
3612,morphine_dipyrone,fatigue,0.684932,0.684932
3613,bumetanide_darbepoetin alfa,renal failure chronic,50.0,50.0
3614,varenicline_alprazolam,anhedonia,2.3529400000000003,2.3529400000000003
3615,calcium carbonate_methocarbamol,angina pectoris,10.0,10.0
3616,acenocoumarol_diltiazem,blindness,5.0,5.0
3617,hydrochlorothiazide_theophylline,wrong technique in drug usage process,1.0,1.0
3618,clarithromycin_thalidomide,osteonecrosis of jaw,40.0,40.0
3619,gemifloxacin_levofloxacin,staphylococcal infection,10.0,10.0
3620,codeine_vitamin k 1,nausea,1.4285700000000001,1.4285700000000001
3621,ethinyl estradiol_nicotine,vision blurred,2.0,2.0
3622,azithromycin_omeprazole,simple partial seizures,5.0,5.0
3623,propoxyphene_carbamazepine,bradycardia,2.5,2.5
3624,dexamethasone_metoclopramide,abdominal compartment syndrome,10.0,10.0
3625,glimepiride_vitamin b6,weight increased,10.0,10.0
3626,polyethylene glycol 3350_methadone,pharyngitis,10.0,10.0
3627,omeprazole_zolpidem,masked facies,5.0,5.0
3628,rocuronium_remifentanil,cerebral ischaemia,3.33333,3.33333
3629,valproate_metoprolol,abdominal pain lower,0.714286,0.714286
3630,ipratropium_levothyroxine,foreign body,10.0,10.0
3631,duloxetine_carbamazepine,microalbuminuria,10.0,10.0
3632,atropine_ciprofloxacin,arrhythmia,30.0,30.0
3633,rifampin_rosuvastatin,multi-organ failure,3.33333,3.33333
3634,lisinopril_atenolol,culture throat positive,10.0,10.0
3635,acetaminophen_atorvastatin,foreign body trauma,0.909091,0.909091
3636,acetaminophen_thiothixene,pancreatitis acute,20.0,20.0
3637,rosiglitazone_prednisone,blood thyroid stimulating hormone increased,3.33333,3.33333
3638,esomeprazole_neomycin,blindness,3.33333,3.33333
3639,acetaminophen_cephalexin,labyrinthitis,23.3333,23.3333
3640,diazepam_imipramine,hypoglycaemia,1.25,1.25
3641,ferrous fumarate_omeprazole,drug resistance,5.0,5.0
3642,ciprofloxacin_insulin lispro,blood calcium increased,10.0,10.0
3643,mesalamine_mycophenolate mofetil,anaemia,20.0,20.0
3644,atorvastatin_levothyroxine,diabetes mellitus,3.32873,3.32873
3645,pantoprazole_prednisone,skeleton dysplasia,5.0,5.0
3646,dextroamphetamine_carbamazepine,tardive dyskinesia,5.0,5.0
3647,venlafaxine_omega-3 acid ethyl esters (usp),diplopia,10.0,10.0
3648,lamotrigine_atomoxetine,abnormal behaviour,8.88889,8.88889
3649,valacyclovir_filgrastim,non-hodgkin's lymphoma,15.0,15.0
3650,methadone_rabeprazole,loss of consciousness,0.769231,0.769231
3651,morphine_zolpidem,sudden cardiac death,3.0,3.0
3652,estradiol_magnesium,multiple injuries,6.66667,6.66667
3653,6-aminocaproic acid_amiodarone,hypotension,6.66667,6.66667
3654,acetaminophen_trazodone,inguinal hernia,2.30769,2.30769
3655,pantoprazole_sertraline,skin papilloma,2.5,2.5
3656,atropine_atracurium,depression,1.11111,1.11111
3657,levodopa_ramipril,economic problem,6.66667,6.66667
3658,warfarin_tamsulosin,renal mass,10.0,10.0
3659,propofol_amiodarone,skin discolouration,1.0,1.0
3660,calcium citrate_lenalidomide,acute respiratory failure,3.33333,3.33333
3661,felodipine_rofecoxib,muscle spasms,3.07692,3.07692
3662,lansoprazole_nifedipine,eating disorder,3.63636,3.63636
3663,"estrogens, conjugated (usp)_atorvastatin",goitre,8.0,8.0
3664,enoxaparin_atenolol,idiopathic thrombocytopenic purpura,10.0,10.0
3665,"lipase_insulin, aspart, human",hypoglycaemic coma,10.0,10.0
3666,dexamethasone_amphotericin b,systemic inflammatory response syndrome,10.0,10.0
3667,fexofenadine_albuterol,protein urine present,2.5,2.5
3668,propoxyphene_alprazolam,tearfulness,2.0,2.0
3669,valsartan_sildenafil,eczema,5.0,5.0
3670,amitriptyline_trazodone,cervical vertebral fracture,5.0,5.0
3671,prednisolone_nifedipine,ventricular arrhythmia,5.0,5.0
3672,"estrogens, conjugated (usp)_propoxyphene",parkinson's disease,2.8571400000000002,2.8571400000000002
3673,candesartan_carbamazepine,unevaluable event,4.0,4.0
3674,nitrazepam_mecobalamin,pollakiuria,10.0,10.0
3675,"insulin human, rdna origin_insulin lispro",sensory loss,5.0,5.0
3676,sertraline_pregabalin,homicidal ideation,2.22222,2.22222
3677,ethinyl estradiol_filgrastim,abdominal pain,15.0,15.0
3678,lorazepam_cefuroxime,pain in jaw,5.0,5.0
3679,tramadol_diazepam,muscle contractions involuntary,16.6667,16.6667
3680,oxycodone_levalbuterol,thirst,30.0,30.0
3681,lactulose_lorazepam,investigation,3.33333,3.33333
3682,spironolactone_zonisamide,renal failure,5.0,5.0
3683,glipizide_digoxin,disturbance in attention,0.645161,0.645161
3684,sertraline_raloxifene,eye swelling,10.0,10.0
3685,loratadine_adalimumab,dizziness,0.7718119999999999,0.7718119999999999
3686,hydrocodone_clorazepate,chills,5.0,5.0
3687,dexamethasone_ranitidine,paracentesis,3.33333,3.33333
3688,zidovudine_oxazepam,hypokalaemia,16.6667,16.6667
3689,simvastatin_mirtazapine,hemiparesis,6.25,6.25
3690,norepinephrine_dobutamine,dysuria,2.0,2.0
3691,tolterodine_trimethoprim,anxiety,3.5714300000000003,3.5714300000000003
3692,dorzolamide_zoledronic acid,pulmonary valve incompetence,10.0,10.0
3693,methadone_penicillin,swelling face,10.0,10.0
3694,rabeprazole_levothyroxine,sinus tachycardia,3.8095199999999996,3.8095199999999996
3695,enoxaparin_sunitinib,disorientation,2.22222,2.22222
3696,amlodipine_nortriptyline,stress,0.769231,0.769231
3697,oxaliplatin_linagliptin,supraventricular tachycardia,5.0,5.0
3698,simvastatin_nifedipine,hip fracture,0.909091,0.909091
3699,atorvastatin_solifenacin,pneumonia,0.897436,0.897436
3700,trimethoprim_paroxetine,hepatic neoplasm malignant,10.0,10.0
3701,quetiapine_dalfampridine,amnesia,6.66667,6.66667
3702,glyburide_sitagliptin,pharyngolaryngeal pain,2.3529400000000003,2.3529400000000003
3703,vitamin d_phenazopyridine,sleep apnoea syndrome,5.0,5.0
3704,folic acid_vincristine,drug toxicity,5.0,5.0
3705,oxybutynin_hydroxychloroquine,vitamin d deficiency,10.0,10.0
3706,zolpidem_baclofen,shoulder pain,5.0,5.0
3707,hydrochlorothiazide_glycopyrrolate,chills,5.0,5.0
3708,allopurinol_epoetin alfa,cytomegalovirus infection,3.75,3.75
3709,temazepam_adalimumab,autonomic nervous system imbalance,10.0,10.0
3710,methyldopa_atenolol,dyspepsia,2.5,2.5
3711,amlodipine_furosemide,dystrophic calcification,2.5,2.5
3712,lorazepam_olopatadine,hypophagia,10.0,10.0
3713,bisoprolol_cyamemazine,general physical health deterioration,5.0,5.0
3714,enalapril_clonazepam,pancreatitis,3.125,3.125
3715,ferrous sulfate_clozapine,neck pain,4.0,4.0
3716,fluticasone_furosemide,herpes simplex meningoencephalitis,10.0,10.0
3717,atorvastatin_morniflumate,upper gastrointestinal haemorrhage,10.0,10.0
3718,telaprevir_raltegravir,balance disorder,4.28571,4.28571
3719,voriconazole_vincristine,spinal osteoarthritis,3.33333,3.33333
3720,hydrocortisone_linezolid,infarction,10.0,10.0
3721,zopiclone_allopurinol,proteinuria,2.0,2.0
3722,glycerin_zolpidem,hyperkalaemia,5.0,5.0
3723,pregabalin_acyclovir,dyskinesia,1.7647099999999998,1.7647099999999998
3724,albuterol_cromolyn,completed suicide,1.25,1.25
3725,valsartan_chlorpheniramine,neoplasm malignant,10.0,10.0
3726,citalopram_metoclopramide,rhinitis,10.0,10.0
3727,nortriptyline_folic acid,femur fracture,1.4285700000000001,1.4285700000000001
3728,hydrochlorothiazide_triazolam,procedural complication,5.0,5.0
3729,paclitaxel_dolasetron,heart rate decreased,3.33333,3.33333
3730,metformin_bortezomib,restless legs syndrome,10.0,10.0
3731,formoterol_amphotericin b,blister,10.0,10.0
3732,metoprolol_ranitidine,erythema multiforme,0.416667,0.416667
3733,aspirin_fenoterol,sudden death,20.0,20.0
3734,nicotine_levofloxacin,intervertebral disc protrusion,10.0,10.0
3735,acetaminophen_rabeprazole,anaphylactic reaction,1.2963,1.2963
3736,pantoprazole_amoxicillin,motor dysfunction,1.4285700000000001,1.4285700000000001
3737,famotidine_flunitrazepam,protein urine,10.0,10.0
3738,zopiclone_estazolam,delirium,10.0,10.0
3739,fexofenadine_metoprolol,drug interaction,0.735294,0.735294
3740,piperacillin_cilastatin,alanine aminotransferase increased,10.0,10.0
3741,diphenhydramine_levalbuterol,dry mouth,2.0,2.0
3742,ibuprofen_atenolol,mitral valve stenosis,20.0,20.0
3743,furosemide_azathioprine,syncope vasovagal,5.0,5.0
3744,levothyroxine_somatropin,adrenal insufficiency,11.5385,11.5385
3745,hydrochlorothiazide_venlafaxine,local swelling,1.85185,1.85185
3746,promethazine_standardized senna concentrate,neutrophil count increased,5.0,5.0
3747,piperacillin_bisoprolol,drug eruption,2.5,2.5
3748,glyburide_atorvastatin,unevaluable event,2.2449,2.2449
3749,aspirin_hydroquinone,carotid artery occlusion,10.0,10.0
3750,tamsulosin_levothyroxine,pulmonary mass,5.0,5.0
3751,ibuprofen_leucovorin,tooth disorder,2.5,2.5
3752,aspirin_dipyridamole,vena cava thrombosis,20.0,20.0
3753,carbamazepine_fluorouracil,nausea,1.81818,1.81818
3754,sulfamethoxazole_pregabalin,diverticulum,15.0,15.0
3755,folic acid_cyclobenzaprine,bile duct stone,2.5,2.5
3756,rifampin_methylprednisolone,fatigue,1.11111,1.11111
3757,ranitidine_pregabalin,poor quality sleep,10.0,10.0
3758,losartan_melphalan,wound,10.0,10.0
3759,tramadol_rofecoxib,urinary incontinence,13.5714,13.5714
3760,minocycline_carvedilol,injection site swelling,3.33333,3.33333
3761,clonidine_allopurinol,acute respiratory failure,20.0,20.0
3762,desloratadine_pravastatin,chest discomfort,1.53846,1.53846
3763,atorvastatin_tropicamide,hypoglycaemia,10.0,10.0
3764,trimeprazine_levothyroxine,dementia,3.33333,3.33333
3765,diphenhydramine_methocarbamol,respiratory tract congestion,3.33333,3.33333
3766,loperamide_didanosine,grand mal convulsion,20.0,20.0
3767,lactulose_molsidomine,myocardial infarction,20.0,20.0
3768,bupropion_levothyroxine,eructation,1.0810799999999998,1.0810799999999998
3769,vitamin d_zafirlukast,vision blurred,10.0,10.0
3770,methadone_quinine,gynaecomastia,10.0,10.0
3771,amitriptyline_levofloxacin,recurrent cancer,10.0,10.0
3772,esomeprazole_glucosamine,haematoma,3.0,3.0
3773,irbesartan_pravastatin,treatment noncompliance,0.769231,0.769231
3774,loratadine_celecoxib,international normalised ratio increased,1.9047599999999998,1.9047599999999998
3775,acetaminophen_digoxin,compression fracture,8.33333,8.33333
3776,hydrocodone_dichloralphenazone,inflammation,2.5,2.5
3777,amlodipine_atorvastatin,injection site induration,0.21126799999999998,0.21126799999999998
3778,furosemide_budesonide,scoliosis,2.0,2.0
3779,potassium_lenalidomide,anaemia of chronic disease,20.0,20.0
3780,oxygen_bosentan,hepatotoxicity,6.0,6.0
3781,ondansetron_levothyroxine,"hallucination, auditory",0.555556,0.555556
3782,cefazolin_daclizumab,vomiting,2.0,2.0
3783,acetaminophen_nystatin,anaemia of chronic disease,40.0,40.0
3784,pantoprazole_pravastatin,dysphagia,2.08333,2.08333
3785,cyclobenzaprine_sildenafil,osteopenia,20.0,20.0
3786,aspirin_pancreatin,deafness unilateral,30.0,30.0
3787,venlafaxine_chondroitin sulfates,abasia,5.0,5.0
3788,cyclophosphamide_domperidone,subdural haematoma,1.66667,1.66667
3789,betamethasone_indapamide,ascites,10.0,10.0
3790,allopurinol_teicoplanin,anaphylactic shock,3.33333,3.33333
3791,darbepoetin alfa_ceftazidime,pyrexia,6.66667,6.66667
3792,prednisolone_calcium gluconate,blindness,3.33333,3.33333
3793,cilastatin_ondansetron,hepatocellular damage,10.0,10.0
3794,clonidine_lenalidomide,joint dislocation,5.0,5.0
3795,fluticasone_alendronate,oesophageal carcinoma,40.0,40.0
3796,eszopiclone_zolpidem,wound,5.71429,5.71429
3797,hydrocortisone_amphotericin b liposomal,neutrophil count decreased,15.0,15.0
3798,temazepam_metoclopramide,acute coronary syndrome,10.0,10.0
3799,vancomycin_vincristine,disorientation,1.81818,1.81818
3800,metoprolol_sitagliptin,congestive cardiomyopathy,6.0,6.0
3801,hydrochlorothiazide_glimepiride,hepatic steatosis,4.78261,4.78261
3802,temozolomide_phenytoin,gingivitis,5.0,5.0
3803,cyclobenzaprine_potassium chloride,periorbital oedema,6.66667,6.66667
3804,olanzapine_metoprolol,atrioventricular block second degree,10.0,10.0
3805,ramipril_doxepin,ecchymosis,10.0,10.0
3806,bisoprolol_cyclizine,hypocalcaemia,5.0,5.0
3807,azithromycin_spironolactone,blood urea increased,7.77778,7.77778
3808,pantoprazole_ramipril,impaired driving ability,0.666667,0.666667
3809,cimetidine_doxorubicin,cholelithiasis,30.0,30.0
3810,montelukast_dicyclomine,open wound,5.0,5.0
3811,repaglinide_irbesartan,atrioventricular block,20.0,20.0
3812,tolterodine_potassium chloride,oral discomfort,10.0,10.0
3813,cholecalciferol_omeprazole,tooth loss,4.44444,4.44444
3814,atorvastatin_clonazepam,urinary tract infection,1.98953,1.98953
3815,hydralazine_clonidine,prostate cancer,2.22222,2.22222
3816,furosemide_formoterol,renal interstitial fibrosis,10.0,10.0
3817,amlodipine_rosiglitazone,lymphoma,0.526316,0.526316
3818,enalapril_allopurinol,intestinal ulcer,3.33333,3.33333
3819,hydrochlorothiazide_lovastatin,pneumonia aspiration,0.769231,0.769231
3820,acetaminophen_doxepin,tooth abscess,10.0,10.0
3821,cyclobenzaprine_clopidogrel,rash papular,1.11111,1.11111
3822,omega-3 acid ethyl esters (usp)_clopidogrel,gastrointestinal haemorrhage,2.25806,2.25806
3823,omeprazole_fentanyl,lower limb fracture,4.7058800000000005,4.7058800000000005
3824,pentoxifylline_atorvastatin,chest pain,1.5,1.5
3825,terazosin_metolazone,hyperlipidaemia,5.0,5.0
3826,furosemide_insulin lispro,lumbar vertebral fracture,5.0,5.0
3827,aspirin_lactose,wheezing,10.0,10.0
3828,lisinopril_mycophenolate mofetil,erectile dysfunction,7.5,7.5
3829,amlodipine_atenolol,right ventricular failure,1.1764700000000001,1.1764700000000001
3830,lactulose_aluminum hydroxide,bronchopulmonary aspergillosis,10.0,10.0
3831,vitamin a_lisinopril,secretion discharge,3.0,3.0
3832,hyoscyamine_warfarin,urinary tract infection,2.22222,2.22222
3833,cilostazol_zolpidem,hyponatraemia,10.0,10.0
3834,azithromycin_celecoxib,gallbladder disorder,15.0,15.0
3835,metformin_hydrocortisone,sinusitis,2.06897,2.06897
3836,phenylephrine_morphine,cerebrovascular accident,2.06897,2.06897
3837,pantoprazole_erythromycin,stent placement,10.0,10.0
3838,sucralfate_esomeprazole,atrioventricular block complete,4.0,4.0
3839,acetaminophen_furosemide,pollakiuria,1.85185,1.85185
3840,dextromethorphan_simvastatin,intestinal obstruction,5.0,5.0
3841,acetaminophen_vitamin k 1,cholestasis,15.0,15.0
3842,mometasone_omeprazole,product formulation issue,6.66667,6.66667
3843,lithium carbonate_rizatriptan,suicidal ideation,30.0,30.0
3844,valsartan_clopidogrel,blood urine present,2.66667,2.66667
3845,erythromycin_propoxyphene,osteonecrosis,1.25,1.25
3846,citalopram_trazodone,continuous haemodiafiltration,3.33333,3.33333
3847,"sennosides, usp_methotrimeprazine",hyponatraemia,20.0,20.0
3848,glipizide_iron sucrose,myocardial infarction,5.0,5.0
3849,glimepiride_vitamin d3,haemoglobin decreased,4.0,4.0
3850,medroxyprogesterone_gabapentin,hallucination,1.11111,1.11111
3851,linezolid_clonazepam,haematemesis,10.0,10.0
3852,domperidone_celecoxib,injection site bruising,10.0,10.0
3853,medroxyprogesterone_spironolactone,infusion site pain,30.0,30.0
3854,calcitriol_sodium chloride,insomnia,0.175439,0.175439
3855,diazepam_captopril,white blood cell count increased,5.0,5.0
3856,glipizide_trimethoprim,angina pectoris,6.66667,6.66667
3857,colesevelam_levothyroxine,embolism arterial,10.0,10.0
3858,exemestane_simvastatin,bone lesion,20.0,20.0
3859,fexofenadine_esomeprazole,obsessive thoughts,10.0,10.0
3860,valsartan_hydrocodone,osteoarthritis,15.0,15.0
3861,diphenoxylate_methylphenidate,gait disturbance,4.0,4.0
3862,ramipril_naproxen,international normalised ratio increased,6.66667,6.66667
3863,aspirin_felbinac,maternal exposure during pregnancy,5.0,5.0
3864,budesonide_prednisone,sedation,0.277778,0.277778
3865,hydrocodone_potassium chloride,wound haemorrhage,4.0,4.0
3866,methadone_paroxetine,seasonal allergy,5.0,5.0
3867,donepezil_megestrol,type 2 diabetes mellitus,5.0,5.0
3868,dexmedetomidine_fentanyl,hypoventilation,15.0,15.0
3869,thiamine_tamsulosin,off label use,0.909091,0.909091
3870,benzoyl peroxide_escitalopram,burning sensation,5.0,5.0
3871,pantoprazole_zolpidem,cytomegalovirus viraemia,25.0,25.0
3872,oxaliplatin_granisetron,malignant pleural effusion,10.0,10.0
3873,azathioprine_levothyroxine,clostridium difficile colitis,5.71429,5.71429
3874,atorvastatin_nitroglycerin,renal failure acute,5.02994,5.02994
3875,pramipexole_amitriptyline,pulmonary congestion,5.0,5.0
3876,erlotinib_bevacizumab,depression,0.24539899999999998,0.24539899999999998
3877,lactulose_prednisolone,complications of transplanted kidney,3.33333,3.33333
3878,fenofibrate_bimatoprost,malaise,0.833333,0.833333
3879,colchicine_mesalamine,inflammation,10.0,10.0
3880,phentermine_sibutramine,aspiration,20.0,20.0
3881,menthol_atenolol,drug interaction,4.0,4.0
3882,cetirizine_valproate,anxiety,1.7647099999999998,1.7647099999999998
3883,triamterene_carbamazepine,confusional state,3.33333,3.33333
3884,clonazepam_ziprasidone,respiration abnormal,20.0,20.0
3885,risperidone_loxapine,body mass index increased,10.0,10.0
3886,nifedipine_sevelamer,musculoskeletal pain,3.63636,3.63636
3887,benzonatate_methylprednisolone,pulmonary embolism,11.1111,11.1111
3888,potassium_adalimumab,gait disturbance,1.56716,1.56716
3889,ertapenem_lansoprazole,migraine,1.66667,1.66667
3890,pentamidine_cyclophosphamide,myalgia,1.11111,1.11111
3891,hydrocodone_levofloxacin,dilatation ventricular,13.3333,13.3333
3892,nitrofurantoin_alfacalcidol,visual impairment,2.5,2.5
3893,topiramate_oxymorphone,amnesia,5.0,5.0
3894,rizatriptan_prednisone,adrenal insufficiency,10.0,10.0
3895,warfarin_tiotropium,diabetic neuropathy,3.0,3.0
3896,temazepam_methimazole,nausea,3.33333,3.33333
3897,famotidine_gatifloxacin,carpal tunnel syndrome,40.0,40.0
3898,venlafaxine_penicillin,sensory disturbance,10.0,10.0
3899,cyclophosphamide_hydroxyurea,proteinuria,20.0,20.0
3900,fluticasone_esomeprazole,dysaesthesia,2.0,2.0
3901,levothyroxine_allopurinol,myosclerosis,5.0,5.0
3902,furosemide_fluconazole,tendon discomfort,20.0,20.0
3903,rivaroxaban_mesalamine,pruritus,2.5,2.5
3904,estradiol_paroxetine,vitamin d deficiency,5.0,5.0
3905,bupropion_ketorolac,thrombosis,1.25,1.25
3906,naproxen_adalimumab,lethargy,0.379747,0.379747
3907,aspirin_mirtazapine,grimacing,3.33333,3.33333
3908,duloxetine_ribavirin,incorrect dose administered,2.5,2.5
3909,coenzyme q10_nilotinib,dysgeusia,10.0,10.0
3910,fluorometholone_zolpidem,intervertebral disc protrusion,30.0,30.0
3911,folic acid_sildenafil,treatment noncompliance,1.81818,1.81818
3912,warfarin_sildenafil,infusion site induration,50.0,50.0
3913,warfarin_doxorubicin,tremor,1.71429,1.71429
3914,bosentan_amitriptyline,depression,0.769231,0.769231
3915,"estrogens, conjugated (usp)_levothyroxine",oesophageal spasm,3.0,3.0
3916,standardized senna concentrate_sodium chloride,emphysema,3.33333,3.33333
3917,warfarin_ceftriaxone,dilatation atrial,16.6667,16.6667
3918,perindopril_olmesartan,pollakiuria,2.5,2.5
